,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
451,2002-03-26,D,effective_federal_funds_rate,1.71,False,False
452,2002-03-27,D,effective_federal_funds_rate,1.69,False,False
453,2002-03-28,D,effective_federal_funds_rate,1.77,False,False
454,2002-03-29,D,effective_federal_funds_rate,1.74,False,False
455,2002-04-01,D,effective_federal_funds_rate,1.88,False,False
456,2002-04-02,D,effective_federal_funds_rate,1.74,False,False
457,2002-04-03,D,effective_federal_funds_rate,1.81,False,False
458,2002-04-04,D,effective_federal_funds_rate,1.74,False,False
459,2002-04-05,D,effective_federal_funds_rate,1.7,False,False
460,2002-04-08,D,effective_federal_funds_rate,1.72,False,False
461,2002-04-09,D,effective_federal_funds_rate,1.68,False,False
462,2002-04-10,D,effective_federal_funds_rate,1.73,False,False
463,2002-04-11,D,effective_federal_funds_rate,1.83,False,False
464,2002-04-12,D,effective_federal_funds_rate,1.79,False,False
465,2002-04-15,D,effective_federal_funds_rate,1.84,False,False
466,2002-04-16,D,effective_federal_funds_rate,1.68,False,False
467,2002-04-17,D,effective_federal_funds_rate,1.73,False,False
468,2002-04-18,D,effective_federal_funds_rate,1.71,False,False
469,2002-04-19,D,effective_federal_funds_rate,1.67,False,False
470,2002-04-22,D,effective_federal_funds_rate,1.73,False,False
471,2002-04-23,D,effective_federal_funds_rate,1.71,False,False
472,2002-04-24,D,effective_federal_funds_rate,1.76,False,False
473,2002-04-25,D,effective_federal_funds_rate,1.82,False,False
474,2002-04-26,D,effective_federal_funds_rate,1.79,False,False
475,2002-04-29,D,effective_federal_funds_rate,1.81,False,False
476,2002-04-30,D,effective_federal_funds_rate,1.82,False,False
477,2002-05-01,D,effective_federal_funds_rate,1.88,False,False
478,2002-05-02,D,effective_federal_funds_rate,1.79,False,False
479,2002-05-03,D,effective_federal_funds_rate,1.73,False,False
480,2002-05-06,D,effective_federal_funds_rate,1.75,False,False
481,2002-05-07,D,effective_federal_funds_rate,1.72,False,False
482,2002-05-08,D,effective_federal_funds_rate,1.71,False,False
483,2002-05-09,D,effective_federal_funds_rate,1.74,False,False
484,2002-05-10,D,effective_federal_funds_rate,1.74,False,False
485,2002-05-13,D,effective_federal_funds_rate,1.75,False,False
486,2002-05-14,D,effective_federal_funds_rate,1.69,False,False
487,2002-05-15,D,effective_federal_funds_rate,1.84,False,False
488,2002-05-16,D,effective_federal_funds_rate,1.76,False,False
489,2002-05-17,D,effective_federal_funds_rate,1.7,False,False
490,2002-05-20,D,effective_federal_funds_rate,1.72,False,False
491,2002-05-21,D,effective_federal_funds_rate,1.68,False,False
492,2002-05-22,D,effective_federal_funds_rate,1.73,False,False
493,2002-05-23,D,effective_federal_funds_rate,1.76,False,False
494,2002-05-24,D,effective_federal_funds_rate,1.75,False,False
495,2002-05-27,D,effective_federal_funds_rate,,True,True
496,2002-05-28,D,effective_federal_funds_rate,1.88,False,False
497,2002-05-29,D,effective_federal_funds_rate,1.79,False,False
498,2002-05-30,D,effective_federal_funds_rate,1.8,False,False
499,2002-05-31,D,effective_federal_funds_rate,1.79,False,False
500,2002-06-03,D,effective_federal_funds_rate,1.83,False,False
501,2002-06-04,D,effective_federal_funds_rate,1.73,False,False
502,2002-06-05,D,effective_federal_funds_rate,1.7,False,False
503,2002-06-06,D,effective_federal_funds_rate,1.75,False,False
504,2002-06-07,D,effective_federal_funds_rate,1.73,False,False
505,2002-06-10,D,effective_federal_funds_rate,1.76,False,False
506,2002-06-11,D,effective_federal_funds_rate,1.72,False,False
507,2002-06-12,D,effective_federal_funds_rate,1.75,False,False
508,2002-06-13,D,effective_federal_funds_rate,1.76,False,False
509,2002-06-14,D,effective_federal_funds_rate,1.75,False,False
510,2002-06-17,D,effective_federal_funds_rate,1.82,False,False
511,2002-06-18,D,effective_federal_funds_rate,1.71,False,False
512,2002-06-19,D,effective_federal_funds_rate,1.69,False,False
513,2002-06-20,D,effective_federal_funds_rate,1.75,False,False
514,2002-06-21,D,effective_federal_funds_rate,1.74,False,False
515,2002-06-24,D,effective_federal_funds_rate,1.77,False,False
516,2002-06-25,D,effective_federal_funds_rate,1.75,False,False
517,2002-06-26,D,effective_federal_funds_rate,1.78,False,False
518,2002-06-27,D,effective_federal_funds_rate,1.81,False,False
519,2002-06-28,D,effective_federal_funds_rate,1.73,False,False
520,2002-07-01,D,effective_federal_funds_rate,1.83,False,False
521,2002-07-02,D,effective_federal_funds_rate,1.72,False,False
522,2002-07-03,D,effective_federal_funds_rate,1.71,False,False
523,2002-07-04,D,effective_federal_funds_rate,,True,True
524,2002-07-05,D,effective_federal_funds_rate,1.72,False,False
525,2002-07-08,D,effective_federal_funds_rate,1.75,False,False
526,2002-07-09,D,effective_federal_funds_rate,1.72,False,False
527,2002-07-10,D,effective_federal_funds_rate,1.74,False,False
528,2002-07-11,D,effective_federal_funds_rate,1.76,False,False
529,2002-07-12,D,effective_federal_funds_rate,1.71,False,False
530,2002-07-15,D,effective_federal_funds_rate,1.83,False,False
531,2002-07-16,D,effective_federal_funds_rate,1.72,False,False
532,2002-07-17,D,effective_federal_funds_rate,1.71,False,False
533,2002-07-18,D,effective_federal_funds_rate,1.74,False,False
534,2002-07-19,D,effective_federal_funds_rate,1.72,False,False
535,2002-07-22,D,effective_federal_funds_rate,1.77,False,False
536,2002-07-23,D,effective_federal_funds_rate,1.73,False,False
537,2002-07-24,D,effective_federal_funds_rate,1.67,False,False
538,2002-07-25,D,effective_federal_funds_rate,1.75,False,False
539,2002-07-26,D,effective_federal_funds_rate,1.69,False,False
540,2002-07-29,D,effective_federal_funds_rate,1.75,False,False
541,2002-07-30,D,effective_federal_funds_rate,1.71,False,False
542,2002-07-31,D,effective_federal_funds_rate,1.76,False,False
543,2002-08-01,D,effective_federal_funds_rate,1.79,False,False
544,2002-08-02,D,effective_federal_funds_rate,1.72,False,False
545,2002-08-05,D,effective_federal_funds_rate,1.77,False,False
546,2002-08-06,D,effective_federal_funds_rate,1.74,False,False
547,2002-08-07,D,effective_federal_funds_rate,1.71,False,False
548,2002-08-08,D,effective_federal_funds_rate,1.71,False,False
549,2002-08-09,D,effective_federal_funds_rate,1.68,False,False
550,2002-08-12,D,effective_federal_funds_rate,1.76,False,False
551,2002-08-13,D,effective_federal_funds_rate,1.74,False,False
552,2002-08-14,D,effective_federal_funds_rate,1.78,False,False
553,2002-08-15,D,effective_federal_funds_rate,1.87,False,False
554,2002-08-16,D,effective_federal_funds_rate,1.7,False,False
555,2002-08-19,D,effective_federal_funds_rate,1.72,False,False
556,2002-08-20,D,effective_federal_funds_rate,1.7,False,False
557,2002-08-21,D,effective_federal_funds_rate,1.72,False,False
558,2002-08-22,D,effective_federal_funds_rate,1.73,False,False
559,2002-08-23,D,effective_federal_funds_rate,1.72,False,False
560,2002-08-26,D,effective_federal_funds_rate,1.81,False,False
561,2002-08-27,D,effective_federal_funds_rate,1.79,False,False
562,2002-08-28,D,effective_federal_funds_rate,1.8,False,False
563,2002-08-29,D,effective_federal_funds_rate,1.82,False,False
564,2002-08-30,D,effective_federal_funds_rate,1.81,False,False
565,2002-09-02,D,effective_federal_funds_rate,,True,True
566,2002-09-03,D,effective_federal_funds_rate,1.87,False,False
567,2002-09-04,D,effective_federal_funds_rate,1.74,False,False
568,2002-09-05,D,effective_federal_funds_rate,1.75,False,False
569,2002-09-06,D,effective_federal_funds_rate,1.71,False,False
570,2002-09-09,D,effective_federal_funds_rate,1.76,False,False
571,2002-09-10,D,effective_federal_funds_rate,1.74,False,False
572,2002-09-11,D,effective_federal_funds_rate,1.72,False,False
573,2002-09-12,D,effective_federal_funds_rate,1.74,False,False
574,2002-09-13,D,effective_federal_funds_rate,1.72,False,False
575,2002-09-16,D,effective_federal_funds_rate,1.83,False,False
576,2002-09-17,D,effective_federal_funds_rate,1.72,False,False
577,2002-09-18,D,effective_federal_funds_rate,1.68,False,False
578,2002-09-19,D,effective_federal_funds_rate,1.69,False,False
579,2002-09-20,D,effective_federal_funds_rate,1.7,False,False
580,2002-09-23,D,effective_federal_funds_rate,1.74,False,False
581,2002-09-24,D,effective_federal_funds_rate,1.75,False,False
582,2002-09-25,D,effective_federal_funds_rate,1.79,False,False
583,2002-09-26,D,effective_federal_funds_rate,1.8,False,False
584,2002-09-27,D,effective_federal_funds_rate,1.78,False,False
585,2002-09-30,D,effective_federal_funds_rate,1.85,False,False
586,2002-10-01,D,effective_federal_funds_rate,1.85,False,False
587,2002-10-02,D,effective_federal_funds_rate,1.75,False,False
588,2002-10-03,D,effective_federal_funds_rate,1.76,False,False
589,2002-10-04,D,effective_federal_funds_rate,1.72,False,False
590,2002-10-07,D,effective_federal_funds_rate,1.74,False,False
591,2002-10-08,D,effective_federal_funds_rate,1.72,False,False
592,2002-10-09,D,effective_federal_funds_rate,1.73,False,False
593,2002-10-10,D,effective_federal_funds_rate,1.75,False,False
594,2002-10-11,D,effective_federal_funds_rate,1.73,False,False
595,2002-10-14,D,effective_federal_funds_rate,,True,True
596,2002-10-15,D,effective_federal_funds_rate,1.88,False,False
597,2002-10-16,D,effective_federal_funds_rate,1.73,False,False
598,2002-10-17,D,effective_federal_funds_rate,1.74,False,False
599,2002-10-18,D,effective_federal_funds_rate,1.71,False,False
600,2002-10-21,D,effective_federal_funds_rate,1.73,False,False
601,2002-10-22,D,effective_federal_funds_rate,1.71,False,False
602,2002-10-23,D,effective_federal_funds_rate,1.76,False,False
603,2002-10-24,D,effective_federal_funds_rate,1.8,False,False
604,2002-10-25,D,effective_federal_funds_rate,1.82,False,False
605,2002-10-28,D,effective_federal_funds_rate,1.79,False,False
606,2002-10-29,D,effective_federal_funds_rate,1.75,False,False
607,2002-10-30,D,effective_federal_funds_rate,1.72,False,False
608,2002-10-31,D,effective_federal_funds_rate,1.82,False,False
609,2002-11-01,D,effective_federal_funds_rate,1.74,False,False
610,2002-11-04,D,effective_federal_funds_rate,1.71,False,False
611,2002-11-05,D,effective_federal_funds_rate,1.64,False,False
612,2002-11-06,D,effective_federal_funds_rate,1.48,False,False
613,2002-11-07,D,effective_federal_funds_rate,1.27,False,False
614,2002-11-08,D,effective_federal_funds_rate,1.18,False,False
615,2002-11-11,D,effective_federal_funds_rate,,True,True
616,2002-11-12,D,effective_federal_funds_rate,1.29,False,False
617,2002-11-13,D,effective_federal_funds_rate,1.17,False,False
618,2002-11-14,D,effective_federal_funds_rate,1.29,False,False
619,2002-11-15,D,effective_federal_funds_rate,1.35,False,False
620,2002-11-18,D,effective_federal_funds_rate,1.21,False,False
621,2002-11-19,D,effective_federal_funds_rate,1.2,False,False
622,2002-11-20,D,effective_federal_funds_rate,1.23,False,False
623,2002-11-21,D,effective_federal_funds_rate,1.27,False,False
624,2002-11-22,D,effective_federal_funds_rate,1.25,False,False
625,2002-11-25,D,effective_federal_funds_rate,1.32,False,False
626,2002-11-26,D,effective_federal_funds_rate,1.26,False,False
627,2002-11-27,D,effective_federal_funds_rate,1.27,False,False
628,2002-11-28,D,effective_federal_funds_rate,,True,True
629,2002-11-29,D,effective_federal_funds_rate,1.23,False,False
630,2002-12-02,D,effective_federal_funds_rate,1.27,False,False
631,2002-12-03,D,effective_federal_funds_rate,1.24,False,False
632,2002-12-04,D,effective_federal_funds_rate,1.23,False,False
633,2002-12-05,D,effective_federal_funds_rate,1.24,False,False
634,2002-12-06,D,effective_federal_funds_rate,1.21,False,False
635,2002-12-09,D,effective_federal_funds_rate,1.22,False,False
636,2002-12-10,D,effective_federal_funds_rate,1.22,False,False
637,2002-12-11,D,effective_federal_funds_rate,1.29,False,False
638,2002-12-12,D,effective_federal_funds_rate,1.29,False,False
639,2002-12-13,D,effective_federal_funds_rate,1.25,False,False
640,2002-12-16,D,effective_federal_funds_rate,1.36,False,False
641,2002-12-17,D,effective_federal_funds_rate,1.26,False,False
642,2002-12-18,D,effective_federal_funds_rate,1.25,False,False
643,2002-12-19,D,effective_federal_funds_rate,1.28,False,False
644,2002-12-20,D,effective_federal_funds_rate,1.26,False,False
645,2002-12-23,D,effective_federal_funds_rate,1.28,False,False
646,2002-12-24,D,effective_federal_funds_rate,1.15,False,False
647,2002-12-25,D,effective_federal_funds_rate,,True,True
648,2002-12-26,D,effective_federal_funds_rate,1.28,False,False
649,2002-12-27,D,effective_federal_funds_rate,1.2,False,False
650,2002-12-30,D,effective_federal_funds_rate,1.23,False,False
651,2002-12-31,D,effective_federal_funds_rate,1.16,False,False
652,2003-01-01,D,effective_federal_funds_rate,,True,True
653,2003-01-02,D,effective_federal_funds_rate,1.3,False,False
654,2003-01-03,D,effective_federal_funds_rate,1.12,False,False
655,2003-01-06,D,effective_federal_funds_rate,1.22,False,False
656,2003-01-07,D,effective_federal_funds_rate,1.2,False,False
657,2003-01-08,D,effective_federal_funds_rate,1.29,False,False
658,2003-01-09,D,effective_federal_funds_rate,1.29,False,False
659,2003-01-10,D,effective_federal_funds_rate,1.25,False,False
660,2003-01-13,D,effective_federal_funds_rate,1.26,False,False
661,2003-01-14,D,effective_federal_funds_rate,1.24,False,False
662,2003-01-15,D,effective_federal_funds_rate,1.3,False,False
663,2003-01-16,D,effective_federal_funds_rate,1.24,False,False
664,2003-01-17,D,effective_federal_funds_rate,1.2,False,False
665,2003-01-20,D,effective_federal_funds_rate,,True,True
666,2003-01-21,D,effective_federal_funds_rate,1.31,False,False
667,2003-01-22,D,effective_federal_funds_rate,1.26,False,False
668,2003-01-23,D,effective_federal_funds_rate,1.27,False,False
669,2003-01-24,D,effective_federal_funds_rate,1.21,False,False
670,2003-01-27,D,effective_federal_funds_rate,1.3,False,False
671,2003-01-28,D,effective_federal_funds_rate,1.23,False,False
672,2003-01-29,D,effective_federal_funds_rate,1.26,False,False
673,2003-01-30,D,effective_federal_funds_rate,1.29,False,False
674,2003-01-31,D,effective_federal_funds_rate,1.33,False,False
675,2003-02-03,D,effective_federal_funds_rate,1.3,False,False
676,2003-02-04,D,effective_federal_funds_rate,1.21,False,False
677,2003-02-05,D,effective_federal_funds_rate,1.21,False,False
678,2003-02-06,D,effective_federal_funds_rate,1.23,False,False
679,2003-02-07,D,effective_federal_funds_rate,1.21,False,False
680,2003-02-10,D,effective_federal_funds_rate,1.25,False,False
681,2003-02-11,D,effective_federal_funds_rate,1.22,False,False
682,2003-02-12,D,effective_federal_funds_rate,1.23,False,False
683,2003-02-13,D,effective_federal_funds_rate,1.28,False,False
684,2003-02-14,D,effective_federal_funds_rate,1.3,False,False
685,2003-02-17,D,effective_federal_funds_rate,,True,True
686,2003-02-18,D,effective_federal_funds_rate,1.35,False,False
687,2003-02-19,D,effective_federal_funds_rate,1.24,False,False
688,2003-02-20,D,effective_federal_funds_rate,1.25,False,False
689,2003-02-21,D,effective_federal_funds_rate,1.21,False,False
690,2003-02-24,D,effective_federal_funds_rate,1.25,False,False
691,2003-02-25,D,effective_federal_funds_rate,1.28,False,False
692,2003-02-26,D,effective_federal_funds_rate,1.28,False,False
693,2003-02-27,D,effective_federal_funds_rate,1.31,False,False
694,2003-02-28,D,effective_federal_funds_rate,1.33,False,False
695,2003-03-03,D,effective_federal_funds_rate,1.33,False,False
696,2003-03-04,D,effective_federal_funds_rate,1.2,False,False
697,2003-03-05,D,effective_federal_funds_rate,1.22,False,False
698,2003-03-06,D,effective_federal_funds_rate,1.23,False,False
699,2003-03-07,D,effective_federal_funds_rate,1.2,False,False
700,2003-03-10,D,effective_federal_funds_rate,1.23,False,False
701,2003-03-11,D,effective_federal_funds_rate,1.21,False,False
702,2003-03-12,D,effective_federal_funds_rate,1.23,False,False
703,2003-03-13,D,effective_federal_funds_rate,1.31,False,False
704,2003-03-14,D,effective_federal_funds_rate,1.3,False,False
705,2003-03-17,D,effective_federal_funds_rate,1.31,False,False
706,2003-03-18,D,effective_federal_funds_rate,1.2,False,False
707,2003-03-19,D,effective_federal_funds_rate,1.2,False,False
708,2003-03-20,D,effective_federal_funds_rate,1.23,False,False
709,2003-03-21,D,effective_federal_funds_rate,1.2,False,False
710,2003-03-24,D,effective_federal_funds_rate,1.23,False,False
711,2003-03-25,D,effective_federal_funds_rate,1.24,False,False
712,2003-03-26,D,effective_federal_funds_rate,1.26,False,False
713,2003-03-27,D,effective_federal_funds_rate,1.29,False,False
714,2003-03-28,D,effective_federal_funds_rate,1.26,False,False
715,2003-03-31,D,effective_federal_funds_rate,1.38,False,False
716,2003-04-01,D,effective_federal_funds_rate,1.29,False,False
717,2003-04-02,D,effective_federal_funds_rate,1.19,False,False
718,2003-04-03,D,effective_federal_funds_rate,1.24,False,False
